sf/15th St_Church St_AM_11-14-12.txt,Church St -- 15th St / San Francisco  CA,x,Wed  Nov 14 2012,00:00-24:00,156.9,3095.8,727.6,941.6,2810.5,228.3,741.9,4094.5,370.9,256.8,2496.6,185.5,2560.4,1915.4,1524.5,3185.8,156.4,254.1,117.3,527.7,,
sf/15th St_Church St_AM_11-15-12.txt,Church St -- 15th St / San Francisco  CA,x,Thu  Nov 15 2012,00:00-24:00,194.3,3049.5,852.1,1375.3,3154.1,179.4,747.4,5097.4,254.1,269.1,2900.0,224.2,2038.1,1589.3,1308.9,2823.4,112.2,336.6,93.5,430.1,,
sf/15th St_Church St_PM_11-14-12.txt,Church St -- 15th St / San Francisco  CA,x,Wed  Nov 14 2012,00:00-24:00,315.5,3271.6,759.5,1250.2,2360.2,572.5,373.9,3073.0,128.5,642.6,1460.5,257.1,1521.3,2190.1,1298.3,2937.6,39.3,249.2,327.9,393.4,,
sf/15th St_Church St_PM_11-15-12.txt,Church St -- 15th St / San Francisco  CA,x,Thu  Nov 15 2012,00:00-24:00,186.9,2851.0,736.1,1390.4,2500.4,397.3,350.5,2769.2,222.0,327.2,1320.3,186.9,1770.4,1993.4,1127.8,3173.7,26.2,327.9,183.6,485.2,,
sf/16th St_Church St_AM_11-14-12.txt,Church St -- 16th St / San Francisco  CA,x,Wed  Nov 14 2012,00:00-24:00,285.3,2468.1,827.5,998.6,5578.2,656.3,684.8,3966.1,342.4,670.5,5949.1,313.9,2599.5,3303.1,3772.2,2970.8,371.4,175.9,136.8,234.5,,
sf/16th St_Church St_AM_11-15-12.txt,Church St -- 16th St / San Francisco  CA,x,Thu  Nov 15 2012,00:00-24:00,185.5,2453.8,941.6,1284.0,6006.2,627.7,613.5,4251.4,513.6,599.2,5949.1,171.2,3049.0,2912.2,3948.1,1837.2,430.0,332.3,215.0,351.8,,
sf/16th St_Church St_PM_11-14-12.txt,Church St -- 16th St / San Francisco  CA,x,Wed  Nov 14 2012,00:00-24:00,367.7,3240.2,689.4,1183.5,6204.7,735.4,413.6,2217.6,390.7,517.1,4423.7,160.9,1469.1,1430.1,2028.2,1430.1,195.0,260.0,351.0,299.0,,
sf/16th St_Church St_PM_11-15-12.txt,Church St -- 16th St / San Francisco  CA,x,Thu  Nov 15 2012,00:00-24:00,287.3,2688.7,712.4,1321.4,5928.9,643.4,264.3,2091.2,206.8,482.6,3561.9,172.4,2379.2,1651.1,2275.2,1105.1,156.0,208.0,130.0,234.0,,
sf/17th St_Potrero Ave_040913_AM.txt,Potrero Ave -- 17th St / San Francisco  CA,x,Tue  Apr 16 2013,00:00-24:00,716.2,7369.1,955.0,986.8,3931.3,811.7,1082.3,11348.2,732.1,652.6,3740.3,334.2,709.3,472.9,654.8,891.2,2564.5,145.5,145.5,672.9,,
sf/17th St_Potrero Ave_040913_PM.txt,Potrero Ave -- 17th St / San Francisco  CA,x,Tue  Apr 16 2013,00:00-24:00,915.9,11697.5,707.2,510.1,3315.6,962.2,707.2,11581.5,753.6,602.8,2144.7,336.2,522.8,522.8,561.0,1045.5,204.0,280.5,828.8,63.8,,
