vancouver/020640,BLANCA AND 04TH,020640,Friday September 20 1996,00:00-24:00,70.3,749.4,178.2,188.0,6991.4,1388.7,1403.6,717.0,977.0,1005.2,5225.9,56.5,51.5,98.1,122.0,82.3,20.9,118.8,35.2,66.6,49.2691038375266,-123.215024220423
vancouver/020640,BLANCA AND 04TH,020640,Monday October 05 1998,00:00-24:00,118.8,535.3,205.9,183.5,7552.2,1566.1,1548.6,671.4,1615.4,970.9,5516.9,72.0,34.6,143.8,30.0,91.9,15.6,86.2,33.6,52.1,49.2691038375266,-123.215024220423
vancouver/020640,BLANCA AND 04TH,020640,Monday October 22 2001,00:00-24:00,25.4,521.8,139.3,139.9,2696.8,1045.1,1580.2,736.3,606.1,1013.9,7968.7,42.3,17.6,39.8,13.2,0.0,0.0,0.0,35.2,22.0,49.2691038375266,-123.215024220423
vancouver/020640,BLANCA AND 04TH,020640,Tuesday January 21 2003,00:00-24:00,46.3,597.2,249.1,223.5,6438.4,1850.7,1545.6,606.2,1056.1,763.7,5058.8,30.8,55.8,85.6,44.6,67.7,19.0,37.4,28.2,21.7,49.2691038375266,-123.215024220423
vancouver/020640,BLANCA AND 04TH,020640,Wednesday November 29 2000,00:00-24:00,38.0,572.7,310.4,241.4,6406.9,1596.0,1575.0,613.3,1115.6,942.8,5561.7,27.6,17.8,111.4,49.4,31.3,23.1,36.2,14.4,21.8,49.2691038375266,-123.215024220423
vancouver/020640,BLANCA AND 4TH,020640,Thursday January 25 2007,00:00-24:00,91.6,370.7,147.1,219.0,5649.7,1627.5,1406.0,696.8,515.3,672.4,4407.9,40.3,84.2,68.1,64.7,169.7,0.0,54.8,32.6,28.3,49.2691038375266,-123.215024220423
vancouver/020670,BLANCA AND 10TH,020670,Thursday January 16 2003,00:00-24:00,849.3,1963.0,652.5,710.3,5767.9,1271.4,754.5,1934.2,754.2,792.9,5742.1,1122.2,209.6,263.7,352.3,234.4,321.0,240.1,312.0,430.4,49.2639242035281,-123.215211467428
vancouver/020670,BLANCA AND 10TH,020670,Thursday March 29 2007,00:00-24:00,1267.0,2885.1,612.6,452.2,4807.1,774.2,379.3,1773.7,461.6,852.3,3955.2,660.3,258.8,117.0,107.2,128.4,444.7,111.9,63.0,234.0,49.2639242035281,-123.215211467428
vancouver/020670,BLANCA AND 10TH,020670,Thursday November 30 2000,00:00-24:00,1195.5,2102.8,662.1,658.0,5354.0,911.4,713.6,1919.1,705.9,725.7,5268.4,883.2,202.7,148.0,197.8,171.0,440.6,228.2,309.0,382.5,49.2639242035281,-123.215211467428
vancouver/020670,BLANCA AND 10TH,020670,Thursday October 08 1998,00:00-24:00,1324.7,2131.6,812.2,717.6,6285.2,983.9,807.3,2029.6,822.4,765.5,6004.0,994.4,427.7,222.6,129.7,221.7,614.8,320.4,380.5,577.8,49.2639242035281,-123.215211467428
