toronto-extrapolated,ADELAIDE ST E AT BERKELEY ST,1964 (extrapolated),8/18/2009,00:00-24:00,642.6,3680.5,619.3,642.6,3680.5,619.3,642.6,3680.5,619.3,642.6,3680.5,619.3,380.3,380.3,380.3,380.3,0.0,0.0,0.0,0.0,43.65299,-79.36475
toronto-extrapolated,ADELAIDE ST E AT GEORGE ST,1963 (extrapolated),8/19/2009,00:00-24:00,712.7,4101.2,689.4,712.7,4101.2,689.4,712.7,4101.2,689.4,712.7,4101.2,689.4,1849.1,1849.1,1849.1,1849.1,0.0,0.0,0.0,0.0,43.6516,-79.37108
toronto-extrapolated,ADELAIDE ST E AT PARLIAMENT ST,214 (extrapolated),7/29/2010,00:00-24:00,712.7,4101.2,689.4,712.7,4101.2,689.4,712.7,4101.2,689.4,712.7,4101.2,689.4,472.1,472.1,472.1,472.1,0.0,0.0,0.0,0.0,43.653562,-79.363581
toronto-extrapolated,ADELAIDE ST E AT VICTORIA ST,26 (extrapolated),7/19/2011,00:00-24:00,712.7,4124.6,689.4,712.7,4124.6,689.4,712.7,4124.6,689.4,712.7,4124.6,689.4,7278.4,7278.4,7278.4,7278.4,0.0,0.0,0.0,0.0,43.6506539,-79.377248
toronto-extrapolated,ADELAIDE ST W AT BRANT ST,1807 (extrapolated),7/30/2009,00:00-24:00,490.7,2839.3,479.1,490.7,2839.3,479.1,490.7,2839.3,479.1,490.7,2839.3,479.1,708.2,708.2,708.2,708.2,0.0,0.0,0.0,0.0,43.646217,-79.398129
toronto-extrapolated,ADELAIDE ST W AT DUNCAN ST,1266 (extrapolated),7/28/2010,00:00-24:00,724.4,4147.9,701.1,724.4,4147.9,701.1,724.4,4147.9,701.1,724.4,4147.9,701.1,2557.3,2557.3,2557.3,2557.3,0.0,0.0,0.0,0.0,43.64822,-79.38866
toronto-extrapolated,ADELAIDE ST W AT JOHN ST,1090 (extrapolated),7/26/2011,00:00-24:00,853.0,4930.8,829.6,853.0,4930.8,829.6,853.0,4930.8,829.6,853.0,4930.8,829.6,5324.4,5324.4,5324.4,5324.4,0.0,0.0,0.0,0.0,43.64788,-79.39028
toronto-extrapolated,ADELAIDE ST W AT PETER ST,270 (extrapolated),7/29/2008,00:00-24:00,829.6,4790.6,806.2,829.6,4790.6,806.2,829.6,4790.6,806.2,829.6,4790.6,806.2,3449.0,3449.0,3449.0,3449.0,0.0,0.0,0.0,0.0,43.6473011,-79.392799
toronto-extrapolated,ADELAIDE ST W AT PORTLAND ST,1488 (extrapolated),8/13/2009,00:00-24:00,502.4,2932.8,490.7,502.4,2932.8,490.7,502.4,2932.8,490.7,502.4,2932.8,490.7,2177.0,2177.0,2177.0,2177.0,0.0,0.0,0.0,0.0,43.64575,-79.4006
toronto-extrapolated,ADELAIDE ST W AT SHEPPARD ST,1644 (extrapolated),7/30/2008,00:00-24:00,619.3,3598.8,607.6,619.3,3598.8,607.6,619.3,3598.8,607.6,619.3,3598.8,607.6,1088.5,1088.5,1088.5,1088.5,0.0,0.0,0.0,0.0,43.64963,-79.38213
toronto-extrapolated,ALBION RD AT 230m WEST OF KIPLING AVE,1960 (extrapolated),6/3/2009,00:00-24:00,841.3,4825.6,806.2,841.3,4825.6,806.2,841.3,4825.6,806.2,841.3,4825.6,806.2,445.9,445.9,445.9,445.9,0.0,0.0,0.0,0.0,43.740195049,-79.583272487
toronto-extrapolated,ALBION RD AT 280m EAST OF FINCH AVE W,2140 (extrapolated),6/1/2009,00:00-24:00,911.4,5257.9,888.0,911.4,5257.9,888.0,911.4,5257.9,888.0,911.4,5257.9,888.0,577.0,577.0,577.0,577.0,0.0,0.0,0.0,0.0,43.740585524,-79.585669041
toronto-extrapolated,ALBION RD AT ARCOT BLVD AND IRWIN RD,1071 (extrapolated),9/23/2011,00:00-24:00,1051.6,6040.8,1016.5,1051.6,6040.8,1016.5,1051.6,6040.8,1016.5,1051.6,6040.8,1016.5,157.4,157.4,157.4,157.4,0.0,0.0,0.0,0.0,43.72676,-79.55203
toronto-extrapolated,ALBION RD AT ARMEL CRT AND PRIVATE ACCESS,1424 (extrapolated),2/1/2010,00:00-24:00,1332.0,7688.3,1297.0,1332.0,7688.3,1297.0,1332.0,7688.3,1297.0,1332.0,7688.3,1297.0,380.3,380.3,380.3,380.3,0.0,0.0,0.0,0.0,43.72135,-79.54575
toronto-extrapolated,ALBION RD AT BENSTROW AVE AND SANAGAN RD,1953 (extrapolated),3/31/2008,00:00-24:00,946.4,5421.5,911.4,946.4,5421.5,911.4,946.4,5421.5,911.4,946.4,5421.5,911.4,301.6,301.6,301.6,301.6,0.0,0.0,0.0,0.0,43.73908,-79.57618
toronto-extrapolated,ALBION RD AT CALSTOCK DR,1921 (extrapolated),3/31/2008,00:00-24:00,876.3,5047.6,853.0,876.3,5047.6,853.0,876.3,5047.6,853.0,876.3,5047.6,853.0,65.6,65.6,65.6,65.6,0.0,0.0,0.0,0.0,43.73409,-79.55824
