minneapolis/1,Fremont Av N / 17th Av N / Minneapolis,1,3/26/2013,00:00-24:00,218.2,3840.5,62.1,0.0,106.1,58.6,0.0,0.0,0.0,252.1,134.7,0.0,77.0,69.6,45.0,14.5,0.0,0.0,0.0,0.0,44.996317,-93.295652
minneapolis/10,8th St S / 9th Av S / Elliot Park,10,5/3/2011,00:00-24:00,0.0,0.0,0.0,0.0,0.0,0.0,755.9,0.0,2.1,767.1,5477.7,8.5,4.4,709.3,332.7,701.8,0.0,0.0,0.0,0.0,44.970763,-93.260768
minneapolis/101,24th St E / 18th Av S / East Phillips,101,9/29/2011,00:00-24:00,0.0,0.0,0.0,0.0,3892.0,334.1,5.3,0.0,0.0,302.9,3578.4,0.0,71.2,220.6,129.2,48.1,0.0,0.0,0.0,0.0,44.959136,-93.248574
minneapolis/103,Chicago Av S / 3rd St S / Downtown East,103,3/29/2011,00:00-24:00,1082.3,1554.2,1.2,622.5,3499.5,430.9,1.7,1181.7,404.9,0.0,0.0,0.0,244.8,258.0,194.1,370.2,0.0,0.0,0.0,0.0,44.976116,-93.258072
minneapolis/104,Hennepin Av E / 15th Av SE / Cleveland St NE / Como,104,4/16/2013,00:00-24:00,170.3,11.3,191.1,225.2,8347.1,128.3,130.0,19.6,125.0,167.2,8922.6,209.2,113.2,46.9,65.9,54.7,0.0,0.0,0.0,0.0,44.991464,-93.230774
minneapolis/105,4th St SE / 10th Av SE / Marcy Holmes,105,4/30/2013,00:00-24:00,1895.3,1664.0,0.0,375.8,11570.2,1150.7,0.0,3027.1,1713.1,0.0,0.0,0.0,342.1,262.6,489.1,358.1,0.0,0.0,0.0,0.0,44.982686,-93.241296
minneapolis/106,Franklin Av E / 27th Av S / Seward,106,1/10/2012,00:00-24:00,745.3,707.1,566.9,0.0,4571.5,309.5,310.3,0.0,497.4,323.1,4298.0,0.0,148.3,361.6,258.5,348.6,0.0,0.0,0.0,0.0,44.962761,-93.233002
minneapolis/107,Dunwoody Blvd W / Colfax Av S / Driveway / Lowry Hill,107,5/12/2011,00:00-24:00,211.7,9.6,648.5,874.2,2867.9,738.3,451.5,21.7,1228.7,1329.8,9419.7,543.8,112.6,0.0,6.0,40.6,0.0,0.0,0.0,0.0,,
minneapolis/108,Riverside Av S / 9th St S / 27th Av S / Seward,108,1/10/2012,00:00-24:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.6,2257.9,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
minneapolis/109,Lake St E / 31st Av S / Longfellow,109,9/13/2011,00:00-24:00,410.2,724.9,478.5,416.7,7909.1,333.7,418.0,689.5,183.3,203.4,7294.3,323.6,151.0,264.6,128.3,304.2,0.0,0.0,0.0,0.0,44.948372,-93.227081
minneapolis/11,France Av S / 50th St W / Fulton,11,9/14/2011,00:00-24:00,328.7,3800.2,873.2,1031.9,4387.8,555.6,722.6,4058.9,35.4,555.3,4113.4,449.5,477.8,302.1,422.4,540.1,0.0,0.0,0.0,0.0,44.912529,-93.329033
minneapolis/110,Washington Av S / Chicago Av S / Downtown East,110,5/19/2011,00:00-24:00,84.4,362.6,233.5,286.0,9108.9,2487.3,978.4,670.6,308.7,718.3,10872.1,212.1,238.5,421.6,325.6,356.7,0.0,0.0,0.0,0.0,44.977108,-93.257240
minneapolis/111,Washington Av S / 10th Av S / Downtown East,111,3/31/2011,00:00-24:00,119.7,86.3,157.3,238.1,10007.5,177.6,191.5,67.5,146.9,326.5,12456.4,371.9,205.9,464.6,172.3,469.0,0.0,0.0,0.0,0.0,44.975954,-93.254504
minneapolis/112,25th St E / 31st Av S / Seward,112,1/10/2012,00:00-24:00,107.5,1379.2,199.4,249.1,574.3,77.6,117.9,1314.1,151.1,171.6,603.5,92.5,37.2,74.3,69.1,106.1,0.0,0.0,0.0,0.0,44.957397,-93.226967
minneapolis/113,26th St W / Grand Av S / Driveway / Whittier,113,9/22/2011,00:00-24:00,373.5,8.1,0.0,0.0,7979.7,7.5,2.8,0.0,10.7,0.0,0.0,0.0,10.6,2.4,74.6,97.1,0.0,0.0,0.0,0.0,,
minneapolis/114,Franklin Av E / 31st Av S / Seward,114,1/12/2012,00:00-24:00,0.0,0.0,0.0,0.0,4454.0,1159.1,1048.1,0.0,1082.1,772.2,4303.1,0.0,40.3,57.9,25.1,29.7,0.0,0.0,0.0,0.0,44.962776,-93.226875
minneapolis/115,Lake St E / 36th Av S / Longfellow,115,10/19/2011,00:00-24:00,207.9,294.2,197.6,275.2,8141.4,311.6,493.3,507.6,487.5,419.1,6843.6,195.0,127.2,172.3,141.2,178.9,0.0,0.0,0.0,0.0,44.948362,-93.220383
minneapolis/116,Lake St E / 39th Av S / Cooper,116,10/19/2011,00:00-24:00,55.9,18.6,53.0,84.4,8419.0,135.2,160.6,50.4,103.4,167.9,7090.6,74.1,65.9,93.6,50.7,133.8,0.0,0.0,0.0,0.0,44.948360,-93.216553
minneapolis/117,University Av NE / Broadway St NE / St. Anthony West,117,4/10/2013,00:00-24:00,931.7,4562.5,1282.7,750.9,6015.4,484.6,843.5,4247.5,1729.6,974.2,6234.7,1150.4,50.2,92.4,78.4,82.7,0.0,0.0,0.0,0.0,44.998703,-93.263741
minneapolis/118,Minnehaha Av S / 26th Av S / 28th St E / Longfellow,118,10/26/2011,00:00-24:00,238.8,2451.6,169.6,138.1,833.8,408.6,333.1,3091.6,3411.8,2195.5,943.0,234.4,39.0,64.9,89.2,2.3,0.0,0.0,0.0,0.0,,
minneapolis/121,50th St W / Xerxes Av S / Washburn Av S / Fulton,121,9/7/2011,00:00-24:00,604.6,2818.4,477.4,739.6,4709.4,806.5,688.4,3042.2,623.9,715.0,4619.6,623.9,134.7,71.4,213.5,97.4,0.0,0.0,0.0,0.0,,
minneapolis/122,50th St W / Zenith Av S / Fulton,122,10/13/2011,00:00-24:00,32.6,48.2,141.0,94.7,6980.7,97.4,174.0,66.0,160.1,98.0,6000.3,15.3,35.1,45.0,16.3,44.3,0.0,0.0,0.0,0.0,44.912470,-93.321388
minneapolis/123,26th St E / 10th Av S / Midtown Phillips,123,9/29/2011,00:00-24:00,903.1,641.8,0.0,699.0,9793.1,1742.3,0.0,1037.2,3157.8,0.0,0.0,0.0,178.1,203.8,242.2,114.6,0.0,0.0,0.0,0.0,44.955532,-93.260033
minneapolis/124,Hiawatha Av S / Lake St E / Northbound/Southbound Ramps / Corcoran,124,9/13/2011,00:00-24:00,1861.9,0.0,4296.1,3509.8,9663.5,546.6,843.1,0.0,1014.6,937.6,8969.5,2081.2,81.8,886.9,31.8,1438.0,0.0,0.0,0.0,0.0,,
minneapolis/125,Chicago Av S / 34th St E / Central,125,10/5/2011,00:00-24:00,174.6,3191.7,168.3,219.1,49.4,67.3,133.4,3405.3,170.0,196.0,108.9,91.6,132.5,165.0,141.0,265.5,0.0,0.0,0.0,0.0,44.941367,-93.262566
minneapolis/126,Hiawatha Av S / 28th St E / Longfellow,126,10/4/2011,00:00-24:00,1269.2,17799.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2658.4,8.4,3599.6,2.6,0.0,186.4,149.3,0.0,0.0,0.0,0.0,,
minneapolis/127,Lake St E / Snelling Av S / Driveway / Longfellow,127,10/18/2011,00:00-24:00,1639.6,155.9,55.1,189.5,11444.1,304.2,276.2,279.5,916.7,885.2,10081.9,2425.7,81.1,345.2,381.2,324.5,0.0,0.0,0.0,0.0,44.948372,-93.236061
minneapolis/13,36th St E / 1st Av S / King Field,13,10/11/2011,00:00-24:00,0.0,0.0,0.0,0.0,0.0,0.0,860.1,1210.1,0.0,0.0,10555.6,413.6,50.9,116.3,49.6,80.1,0.0,0.0,0.0,0.0,44.937737,-93.276627
minneapolis/130,Broadway Av W / Knox Av N / Willard - Hay,130,3/19/2013,00:00-24:00,193.1,85.9,110.3,38.5,4698.2,181.9,66.8,115.0,30.0,90.8,5477.3,156.8,127.5,67.2,34.8,43.2,0.0,0.0,0.0,0.0,,
minneapolis/131,36th St W / Emerson Av S / East Harriet,131,9/20/2011,00:00-24:00,872.9,0.0,378.1,0.0,5165.5,0.0,0.0,0.0,0.0,0.0,7120.1,0.0,2.4,6.4,4.2,159.4,0.0,0.0,0.0,0.0,44.937706,-93.294563
minneapolis/132,Fulton St SE / Erie St SE / Prospect Park - East River Road,132,4/25/2013,00:00-24:00,406.7,206.6,336.5,0.0,8024.2,218.0,0.0,0.0,0.0,122.1,6007.9,0.0,204.6,464.3,109.3,101.8,0.0,0.0,0.0,0.0,44.970218,-93.224303
minneapolis/133,Penn Av S / I-394 WB Ramp / Bryn - Mawr,133,3/21/2013,00:00-24:00,2333.9,2692.2,0.0,2261.5,51.4,3045.6,0.0,2591.2,631.2,0.0,0.0,0.0,1.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,,
