richmond/11-D Malvern & Grove AM.txt,Malvern Ave. / Grove Ave.,Vehicles,6/2/2006,00:00-24:00,459.0,2907.8,456.1,502.6,4492.2,227.0,340.7,2468.2,264.6,1827.0,3769.9,308.5,80.7,21.4,215.3,42.0,0.0,0.0,0.0,0.0,,
richmond/11-D Malvern & Grove Mid.txt,Malvern Ave. / Grove Ave.,Vehicles,6/1/2006,00:00-24:00,1349.7,4433.7,825.2,839.8,6318.5,833.5,837.7,2845.1,750.6,2242.2,3782.0,1119.7,622.2,546.0,1405.2,707.5,0.0,0.0,0.0,0.0,,
richmond/11-D Malvern & Grove PM.txt,Malvern Ave. / Grove Ave.,Vehicles,6/1/2006,00:00-24:00,689.2,3615.5,594.4,727.4,9141.1,690.6,596.5,2161.8,592.6,1786.5,3718.5,527.9,1076.0,327.4,217.0,196.9,0.0,0.0,0.0,0.0,,
richmond/12-B Malvern & Cary AM.txt,Malvern Ave. / Cary Rd. / Canterbury Rd.,Vehicles,5/25/2006,00:00-24:00,920.1,450.6,3338.4,409.4,5245.2,56.4,154.4,441.7,447.9,203.7,8253.6,2208.6,43.5,45.8,9.6,0.0,0.0,0.0,0.0,0.0,,
richmond/12-B Malvern & Cary Mid.txt,Malvern Ave. / Cary Rd. / Canterbury Rd.,Vehicles,5/25/2006,00:00-24:00,1004.6,781.5,2541.2,473.9,6819.1,100.2,189.8,670.4,547.3,176.8,7315.8,1573.7,12.9,5.8,0.0,0.0,0.0,0.0,0.0,0.0,,
richmond/12-B Malvern & Cary PM.txt,Malvern / Cary Rd. / Canterbury Rd.,Vehicles,5/24/2006,00:00-24:00,897.2,752.3,2590.5,469.7,6909.6,108.6,109.5,516.7,352.8,106.4,5479.1,1618.1,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,,
richmond/14th & Dock AM.txt,14th St. / Dock St.,Vehicles,11/1/2007,00:00-24:00,0.0,4722.3,1416.4,4676.5,0.0,6988.7,0.0,7025.7,0.0,0.0,0.0,0.0,38.6,0.0,8.9,0.0,0.0,0.0,0.0,0.0,,
richmond/14th & Dock MID.txt,14th St. / Dock St.,Vehicles,10/31/2007,00:00-24:00,8.1,4443.8,1782.8,2114.9,0.0,3950.5,8.1,4122.5,0.0,0.0,0.0,0.0,322.9,82.3,33.1,11.6,0.0,0.0,0.0,0.0,,
richmond/14th & Dock PM.txt,14th St. / Dock St.,Vehicles,10/31/2007,00:00-24:00,0.0,5118.0,3162.9,2833.8,0.0,6535.4,22.2,3594.9,0.0,0.0,0.0,0.0,165.3,77.5,32.5,0.0,0.0,0.0,0.0,0.0,,
richmond/15th & Franklin AM.txt,15th St. / Franklin St.,Vehicles,11/1/2007,00:00-24:00,7503.1,8105.0,1119.2,6.9,187.0,68.2,779.8,0.0,1098.1,987.8,1298.4,0.0,340.4,38.2,146.8,1139.9,0.0,0.0,0.0,0.0,,
