buffalo/100,Broadway St / Elm St / Buffalo,100,5/16/2013,00:00-24:00,0.0,0.0,0.0,263.4,2148.0,0.0,711.9,17693.7,858.6,0.0,1471.2,1021.1,39.3,361.1,0.0,106.0,0.0,0.0,0.0,0.0,,
buffalo/1000,Parker Blvd / Sheridan Dr / Tonawanda,1000,8/14/2006,00:00-24:00,658.4,1650.7,317.4,128.6,11738.1,723.3,1296.7,2704.5,1681.0,746.0,14319.6,660.1,28.6,20.7,7.8,32.5,0.0,0.0,0.0,0.0,,
buffalo/101,Michigan Ave / Broadway St / Buffalo,101,5/18/2011,00:00-24:00,244.1,3074.6,312.5,376.5,1703.6,197.5,238.6,3725.9,155.4,146.8,1577.4,157.9,14.2,191.2,61.3,141.4,0.0,0.0,0.0,0.0,,
buffalo/1015,Erie Rd / Four Mile Level Rd / Brant,1015,4/29/2010,00:00-24:00,18.4,34.0,2.8,9.9,3113.5,325.0,305.4,34.6,19.6,0.0,2512.7,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
buffalo/1018,Fillmore Ave / Kensington Ave / Buffalo,1018,8/7/2013,00:00-24:00,430.2,2957.6,396.0,293.1,1187.9,676.3,1027.2,2155.0,304.8,270.7,1574.5,390.1,41.7,38.2,28.6,9.8,0.0,0.0,0.0,0.0,,
buffalo/102,Ellicott St. / Clinton St. / Buffalo,102,7/21/2011,00:00-24:00,0.0,812.8,171.0,549.3,0.0,685.5,787.2,2078.0,0.0,127.1,1109.8,828.2,205.8,763.6,805.4,504.6,0.0,0.0,0.0,0.0,,
buffalo/1020,N Fillmore Ave / E Delavan Ave / Buffalo,1020,8/8/2013,00:00-24:00,807.7,2974.7,563.0,386.4,1821.6,573.3,432.7,2222.9,344.0,261.0,1740.9,688.4,90.8,81.8,46.1,52.9,0.0,0.0,0.0,0.0,,
buffalo/1029,Fillmore Ave / Dewey Ave / Buffalo,1029,8/7/2013,00:00-24:00,106.0,2646.2,101.0,114.8,142.4,71.8,90.9,2781.5,266.8,325.8,287.5,144.3,107.8,74.7,137.9,25.0,0.0,0.0,0.0,0.0,,
buffalo/103,Oak St / Clinton St / Buffalo,103,5/23/2013,00:00-24:00,626.2,17886.0,528.9,0.0,687.3,274.8,0.0,0.0,0.0,412.4,1300.2,0.0,160.3,363.0,103.1,458.9,0.0,0.0,0.0,0.0,,
buffalo/1030,Fillmore Ave / Leroy Ave / Buffalo,1030,8/7/2013,00:00-24:00,157.8,3185.4,589.9,658.4,395.3,389.9,211.9,2008.7,74.2,55.3,280.5,63.9,77.4,57.3,176.9,39.1,0.0,0.0,0.0,0.0,,
