morpc/10,FOURTH ST / BROAD ST / COLUMBUS,10,9/14/2011,00:00-24:00,0.0,0.0,0.0,3383.5,11285.1,0.0,1267.3,19854.9,1807.7,0.0,8101.4,2128.5,0.0,1181.7,1439.6,1222.1,0.0,0.0,0.0,0.0,,
morpc/1079,WESTERVILLE RD / DEMPSEY RD / -,1079,7/24/2008,00:00-24:00,814.1,7527.1,2914.5,3472.6,139.3,1785.1,1169.3,6686.7,122.6,111.7,338.4,1243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1083,SR 3 / PARIS CT / PARIS BLVD / -,1083,6/26/2008,00:00-24:00,132.2,7387.0,1039.5,1242.1,15.8,541.3,538.2,7473.8,88.8,129.6,29.5,86.7,25.5,17.7,0.0,32.1,0.0,0.0,0.0,0.0,,
morpc/1097,HIGH ST / WILSON BRIDGE RD / WORTHINGTON,1097,7/29/2003,00:00-24:00,6649.0,10441.6,6178.6,6460.8,2453.0,1432.7,1636.9,11322.7,2082.6,2292.4,2896.3,5951.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1220,US 23 / HOME RD / -,1220,4/27/2010,00:00-24:00,1649.3,17084.4,0.0,0.0,0.0,0.0,0.0,15332.4,1302.6,812.7,0.0,1184.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1232,US 23 / HYATTS RD / -,1232,1/24/2013,00:00-24:00,521.8,14646.3,565.6,421.2,565.8,546.3,607.3,14842.6,961.6,964.0,1203.2,697.5,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1245,STATE ST / POLARIS PKWY / MAXTOWN RD / -,1245,10/3/2013,00:00-24:00,1821.2,6282.4,5128.7,6330.6,5231.4,2965.5,1569.4,8222.7,924.1,672.9,4776.9,2310.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1257,RAMPS EAST OF IR 71 / POLARIS PARKWAY / COLUMBUS,1257,11/13/2013,00:00-24:00,0.0,0.0,0.0,555.2,24768.1,0.0,16475.8,12.8,15520.6,0.0,8035.6,729.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1278,ORION PL / PULSAR PL / COLUMBUS,1278,11/14/2013,00:00-24:00,557.4,6904.3,40.1,71.8,0.0,0.0,18.4,7325.3,419.8,1294.9,12.6,943.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1280,ORION PL / POLARIS PKWY / COLUMBUS,1280,11/20/2013,00:00-24:00,874.3,1718.6,2202.3,1457.4,17893.8,1346.4,696.6,1557.7,5681.5,4469.0,18232.8,780.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/1297,CLEVELAND AVE / COUNTY LINE RD / WESTERVILLE,1297,10/3/2013,00:00-24:00,1042.7,8431.3,1194.8,1036.8,5125.7,3269.4,3530.8,8373.6,1958.8,1852.2,5018.9,1112.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
morpc/13,HIGH ST / BROAD ST / COLUMBUS,13,10/7/2011,00:00-24:00,155.2,5723.0,124.1,305.4,9098.5,15.5,213.6,5049.4,69.4,192.9,11195.9,47.1,5602.8,5426.8,2758.4,4389.1,0.0,0.0,0.0,0.0,,
morpc/150,FOURTH ST / SPRING ST / COLUMBUS,150,9/15/2011,00:00-24:00,0.0,0.0,0.0,2252.8,7609.3,0.0,0.0,23056.2,4920.2,0.0,0.0,0.0,0.0,381.7,201.2,0.0,0.0,0.0,0.0,0.0,,
morpc/152,THIRD ST / LONG ST / COLUMBUS,152,8/29/2011,00:00-24:00,0.0,16536.7,1465.3,0.0,0.0,0.0,0.0,0.0,0.0,7978.4,11659.8,0.0,615.6,0.0,0.0,1446.1,0.0,0.0,0.0,0.0,,
morpc/153,FRONT ST / BROAD ST / COLUMBUS,153,10/21/2011,00:00-24:00,0.0,0.0,0.0,2899.4,5857.1,509.9,1279.6,6241.0,1481.9,883.8,10585.7,2900.6,0.0,774.9,1123.9,874.0,0.0,0.0,0.0,0.0,,
