id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2011,LEONARD AVE / RAMPS N OF IR 670 / COLUMBUS,2011,8/26/2011,17:00-17:15,75,56,0,8,0,30,0,86,54,,,,0,0,0,,,,,
morpc/2011,LEONARD AVE / RAMPS N OF IR 670 / COLUMBUS,2011,8/26/2011,17:15-17:30,42,56,0,9,0,32,0,82,49,,,,0,0,0,,,,,
morpc/2011,LEONARD AVE / RAMPS N OF IR 670 / COLUMBUS,2011,8/26/2011,17:30-17:45,46,41,0,10,0,37,0,69,43,,,,2,0,0,,,,,
morpc/2011,LEONARD AVE / RAMPS N OF IR 670 / COLUMBUS,2011,8/26/2011,17:45-18:00,47,36,0,7,2,40,0,62,20,,,,0,0,0,,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,07:30-07:45,1,10,9,5,252,16,16,11,21,10,93,1,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,07:45-08:00,2,17,4,7,246,22,14,12,19,6,124,0,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,08:00-08:15,0,19,5,3,238,15,17,9,23,17,99,2,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,08:15-08:30,4,10,5,2,197,22,26,14,14,5,90,0,0,0,1,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,08:30-08:45,2,3,3,2,214,20,21,10,19,2,99,3,3,2,0,1,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,08:45-09:00,3,13,7,1,184,15,20,9,15,12,107,1,2,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,12:00-12:15,4,10,4,6,134,21,15,8,10,23,174,2,1,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,12:15-12:30,1,8,6,2,149,21,28,2,8,21,180,1,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,12:30-12:45,2,8,5,3,179,17,12,7,11,19,178,2,0,0,1,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,12:45-13:00,2,7,3,5,152,20,16,13,16,16,167,0,2,1,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,13:00-13:15,1,8,6,2,133,24,15,10,16,9,155,1,1,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,13:15-13:30,2,14,4,2,160,21,15,8,5,15,148,2,0,0,2,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,16:30-16:45,1,19,6,5,160,21,25,23,10,24,262,3,1,0,1,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,16:45-17:00,2,14,3,1,168,24,31,11,17,36,338,3,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,17:00-17:15,2,20,12,4,155,19,41,21,17,35,281,2,1,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,17:15-17:30,6,36,8,1,176,14,26,26,25,37,362,0,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,17:30-17:45,2,14,13,1,179,23,28,15,19,42,349,2,0,0,0,0,,,,
morpc/2018,DREXEL AVE / BROAD ST / BEXLEY,2018,5/19/2011,17:45-18:00,3,11,7,2,163,18,25,10,14,34,293,1,0,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,07:30-07:45,7,0,9,15,163,0,0,2,2,0,60,8,2,7,5,1,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,07:45-08:00,14,0,6,13,158,0,0,2,0,0,58,7,5,0,4,2,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,08:00-08:15,15,0,11,20,163,0,1,4,3,0,69,8,3,2,3,2,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,08:15-08:30,17,0,14,14,156,0,2,6,2,0,96,8,3,1,4,0,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,08:30-08:45,12,0,10,18,150,0,2,3,6,0,80,4,7,1,6,2,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,08:45-09:00,14,0,16,11,143,0,1,3,4,0,96,16,5,2,6,1,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,12:00-12:15,8,0,22,10,136,0,3,2,2,0,153,9,1,3,17,4,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,12:15-12:30,7,0,19,17,143,0,1,0,1,0,153,7,1,1,26,3,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,12:30-12:45,12,0,24,7,164,0,1,1,2,0,168,11,8,1,11,1,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,12:45-13:00,10,0,18,18,148,0,1,3,2,0,150,11,6,0,40,8,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,13:00-13:15,14,0,17,15,150,0,0,3,3,0,156,17,9,7,32,3,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,13:15-13:30,14,0,9,15,132,0,0,3,6,0,150,13,5,4,31,1,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,16:30-16:45,7,0,20,5,138,0,8,7,1,1,230,7,5,5,34,5,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,16:45-17:00,7,0,26,11,144,0,1,4,1,0,223,10,8,1,59,5,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,17:00-17:15,11,0,28,11,154,0,2,4,2,0,227,21,47,13,102,10,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,17:15-17:30,24,0,31,9,141,0,4,7,2,0,259,18,67,3,67,1,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,17:30-17:45,10,0,26,10,149,0,1,7,2,0,227,15,86,12,41,0,,,,
morpc/2025,CASSADY AVE / MAIN ST / BEXLEY,2025,6/20/2011,17:45-18:00,18,0,25,19,124,0,2,8,3,0,199,8,40,1,44,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,07:30-07:45,0,0,0,0,196,31,29,1,34,9,94,3,3,1,0,1,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,07:45-08:00,1,3,5,5,182,29,43,0,42,20,112,3,2,1,0,2,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,08:00-08:15,0,2,3,4,161,22,24,1,34,20,120,1,0,7,5,0,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,08:15-08:30,0,0,0,0,181,24,35,1,16,10,109,1,1,0,1,1,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,08:30-08:45,1,2,2,2,171,41,32,1,17,6,92,3,1,0,0,1,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,08:45-09:00,0,1,0,7,150,26,42,0,24,16,102,5,0,0,1,2,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,12:00-12:15,0,0,3,3,161,19,21,0,13,22,171,3,2,3,2,4,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,12:15-12:30,1,0,3,8,156,19,29,3,15,19,166,1,2,1,1,0,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,12:30-12:45,0,3,5,9,153,20,30,2,9,19,152,5,0,1,0,7,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,12:45-13:00,0,3,3,6,181,22,32,2,16,23,155,2,11,6,1,3,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,13:00-13:15,0,0,1,8,155,27,23,2,14,13,177,5,1,2,1,1,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,13:15-13:30,0,0,5,2,161,31,21,1,13,19,128,3,0,0,1,4,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,16:30-16:45,0,0,0,2,159,28,27,0,23,36,217,4,3,0,7,5,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,16:45-17:00,0,0,4,2,157,26,37,1,29,38,250,3,4,4,0,2,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,17:00-17:15,0,0,1,0,152,25,17,1,15,51,230,5,7,0,0,3,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,17:15-17:30,0,1,3,6,145,34,35,1,22,47,255,11,1,2,2,0,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,17:30-17:45,0,1,4,2,156,33,36,0,23,33,225,5,3,4,2,0,,,,
morpc/2026,COLLEGE AVE / MAIN ST / BEXLEY,2026,6/6/2011,17:45-18:00,0,1,8,5,152,30,44,1,26,39,217,4,5,7,6,4,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,07:30-07:45,11,1,4,2,228,2,3,7,7,4,111,5,1,1,0,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,07:45-08:00,14,4,5,17,205,3,4,3,9,5,121,10,1,0,0,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,08:00-08:15,13,4,11,5,203,5,8,10,16,5,126,14,0,0,2,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,08:15-08:30,18,0,13,15,183,2,4,3,6,3,115,12,0,0,0,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,08:30-08:45,15,2,14,14,199,4,3,5,5,0,131,18,2,0,0,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,08:45-09:00,13,3,8,12,199,2,3,4,3,2,111,8,0,0,0,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,12:00-12:15,14,1,14,14,173,7,7,1,3,4,178,21,1,0,1,1,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,12:15-12:30,17,3,7,18,175,2,3,4,2,5,193,12,1,4,1,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,12:30-12:45,15,6,13,13,164,8,6,3,9,7,192,10,0,0,0,1,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,12:45-13:00,21,3,9,6,173,4,8,4,4,6,194,12,0,1,2,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,13:00-13:15,8,4,17,15,145,4,6,2,3,10,165,11,3,0,0,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,13:15-13:30,15,6,7,19,151,6,6,5,3,3,176,9,1,1,2,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,16:30-16:45,16,7,4,10,173,4,5,5,6,8,261,11,0,0,1,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,16:45-17:00,10,5,7,12,181,6,10,3,6,8,223,7,1,0,1,1,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,17:00-17:15,16,6,14,14,189,6,3,2,13,14,234,16,2,4,2,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,17:15-17:30,10,6,7,6,178,11,5,4,3,8,265,10,0,1,0,1,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,17:30-17:45,11,2,13,7,199,7,5,3,7,6,284,10,4,2,2,0,,,,
morpc/2037,GOULD ST / SR 16 (BROAD ST) / COLUMBUS,2037,5/25/2011,17:45-18:00,13,11,5,8,159,5,6,5,5,4,228,9,1,1,0,2,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,07:30-07:45,33,0,6,13,185,0,,,,0,73,31,2,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,07:45-08:00,55,0,11,10,181,0,,,,0,91,40,0,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,08:00-08:15,41,0,8,18,176,0,,,,0,108,16,1,1,,1,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,08:15-08:30,33,0,9,15,174,0,,,,0,113,34,1,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,08:30-08:45,38,0,11,17,174,0,,,,0,111,31,0,1,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,08:45-09:00,36,0,9,18,146,0,,,,0,119,29,2,1,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,12:00-12:15,32,0,20,12,157,0,,,,0,180,28,8,4,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,12:15-12:30,33,0,20,16,165,0,,,,0,158,33,7,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,12:30-12:45,29,0,17,20,165,0,,,,0,163,30,9,9,,10,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,12:45-13:00,36,0,19,15,168,0,,,,0,135,29,12,7,,6,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,13:00-13:15,26,0,11,19,157,0,,,,0,162,29,8,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,13:15-13:30,29,0,16,12,142,0,,,,0,164,21,2,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,16:30-16:45,42,0,31,29,147,0,,,,0,190,45,2,1,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,16:45-17:00,40,0,34,11,146,0,,,,0,220,35,3,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,17:00-17:15,46,0,26,13,155,0,,,,0,223,43,10,3,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,17:15-17:30,56,0,29,19,153,0,,,,0,263,37,7,0,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,17:30-17:45,33,0,30,22,141,0,,,,0,231,42,3,1,,0,,,,
morpc/2049,DREXEL AVE / MAIN ST / BEXLEY,2049,6/7/2011,17:45-18:00,43,0,16,25,139,0,,,,0,197,62,3,5,,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,07:30-07:45,,,,0,299,4,4,0,10,2,111,0,,0,1,1,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,07:45-08:00,,,,0,217,4,13,0,16,4,137,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,08:00-08:15,,,,0,215,5,10,0,19,8,158,0,,0,1,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,08:15-08:30,,,,0,218,2,7,0,18,5,155,0,,0,1,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,08:30-08:45,,,,0,207,12,5,0,13,5,135,0,,1,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,08:45-09:00,,,,0,196,6,9,0,13,3,122,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,12:00-12:15,,,,0,192,5,12,0,4,9,209,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,12:15-12:30,,,,0,210,6,4,0,7,6,176,0,,1,1,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,12:30-12:45,,,,0,203,9,12,0,4,7,211,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,12:45-13:00,,,,0,193,8,7,0,8,4,185,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,13:00-13:15,,,,0,191,13,10,0,15,7,192,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,13:15-13:30,,,,0,174,6,7,0,6,9,147,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,16:30-16:45,,,,0,179,9,7,0,11,13,278,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,16:45-17:00,,,,0,188,7,6,0,7,17,279,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,17:00-17:15,,,,0,177,8,6,0,11,13,270,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,17:15-17:30,,,,0,162,9,7,0,24,14,289,0,,1,1,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,17:30-17:45,,,,0,177,6,12,0,18,16,268,0,,0,0,0,,,,
morpc/2054,ROOSEVELT AVE S / BROAD ST / BEXLEY,2054,5/31/2011,17:45-18:00,,,,0,167,9,13,0,16,17,236,0,,0,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,07:30-07:45,3,3,0,1,153,0,1,0,3,2,61,1,1,0,1,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,07:45-08:00,3,2,2,2,142,1,2,1,2,0,55,0,2,1,3,1,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,08:00-08:15,6,1,3,1,131,1,3,3,2,2,66,0,0,0,0,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,08:15-08:30,5,0,3,2,136,1,3,1,5,3,92,2,0,2,1,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,08:30-08:45,3,1,7,4,148,0,3,1,5,4,80,3,2,0,0,1,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,08:45-09:00,3,0,10,3,133,0,4,0,4,3,95,3,1,0,1,1,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,12:00-12:15,5,3,10,8,152,1,5,0,10,10,150,4,0,0,5,2,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,12:15-12:30,18,1,13,5,158,0,5,0,8,10,134,3,2,1,3,4,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,12:30-12:45,7,2,13,10,152,0,5,1,13,10,142,12,7,0,4,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,12:45-13:00,8,6,7,1,146,2,5,1,6,3,147,4,1,1,4,2,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,13:00-13:15,5,1,10,5,152,1,5,1,10,4,158,0,2,2,0,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,13:15-13:30,7,1,9,5,151,1,5,0,3,5,151,2,1,5,0,2,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,16:30-16:45,11,1,20,7,159,3,3,0,7,6,200,3,0,2,0,2,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,16:45-17:00,8,3,10,7,150,1,3,2,4,8,234,3,5,1,0,3,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,17:00-17:15,9,3,9,3,142,1,4,0,5,12,204,3,3,0,2,1,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,17:15-17:30,15,4,10,3,164,1,6,2,3,8,249,2,2,0,3,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,17:30-17:45,7,3,9,5,134,1,3,2,6,16,248,4,3,0,5,0,,,,
morpc/2065,REMINGTON RD / MAIN ST / BEXLEY,2065,6/23/2011,17:45-18:00,4,4,13,1,161,1,5,5,9,9,233,2,2,0,9,3,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,07:30-07:45,6,4,4,4,142,2,3,9,5,1,60,7,0,0,0,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,07:45-08:00,11,4,3,6,128,0,4,7,2,1,72,6,1,2,2,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,08:00-08:15,8,3,5,4,118,2,3,8,8,3,70,3,0,2,1,1,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,08:15-08:30,13,5,6,6,122,0,8,6,7,1,52,11,0,1,2,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,08:30-08:45,9,6,7,8,117,3,5,15,9,0,73,16,1,3,0,4,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,08:45-09:00,11,7,6,5,122,2,5,9,9,3,81,9,1,0,1,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,12:00-12:15,7,7,11,13,130,5,8,8,13,1,149,10,2,2,1,1,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,12:15-12:30,5,3,4,9,158,4,7,6,6,1,167,7,2,6,4,3,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,12:30-12:45,8,3,7,11,145,5,9,7,8,2,159,8,5,7,0,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,12:45-13:00,12,12,9,12,142,2,6,9,4,6,133,9,1,0,0,4,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,13:00-13:15,12,8,13,10,170,2,6,5,9,4,137,9,1,2,0,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,13:15-13:30,8,6,5,12,140,4,7,6,8,6,157,12,0,0,0,1,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,16:30-16:45,5,12,17,11,154,3,2,11,6,6,175,14,0,3,3,0,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,16:45-17:00,10,17,6,20,128,6,1,18,3,6,220,11,1,2,0,2,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,17:00-17:15,10,14,19,11,122,6,5,15,5,4,200,23,1,1,0,3,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,17:15-17:30,9,15,28,11,141,3,5,8,5,8,196,16,0,4,5,5,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,17:30-17:45,8,12,14,18,123,11,8,10,4,11,202,15,7,4,1,3,,,,
morpc/2066,ROOSEVELT AVE / MAIN ST / BEXLEY,2066,8/10/2011,17:45-18:00,8,21,7,9,107,5,6,12,2,12,210,16,5,0,3,1,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
morpc/2070,CASSADY AVE / BROAD ST / BEXLEY,2070,5/23/2011,07:30-07:45,14,32,24,19,280,2,2,43,26,11,118,19,4,1,0,0,,,,
morpc/2070,CASSADY AVE / BROAD ST / BEXLEY,2070,5/23/2011,07:45-08:00,16,27,16,18,228,2,8,38,14,3,100,17,0,0,0,0,,,,
morpc/2070,CASSADY AVE / BROAD ST / BEXLEY,2070,5/23/2011,08:00-08:15,17,16,9,17,233,2,4,28,10,3,118,9,0,0,0,0,,,,
