id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,15:30-15:45,26,36,6,3,79,14,13,32,12,4,79,25,0,0,3,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,15:45-16:00,37,42,2,3,85,16,18,32,9,1,81,33,0,0,0,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,16:00-16:15,26,33,8,5,66,16,19,43,3,8,89,40,0,0,0,1,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,16:15-16:30,32,41,4,2,99,21,13,27,5,5,74,32,1,0,0,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,16:30-16:45,17,44,5,8,80,20,15,51,6,4,102,34,2,0,2,2,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,16:45-17:00,31,46,5,4,87,11,8,30,9,7,70,37,0,0,0,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,17:00-17:15,23,36,6,4,85,23,17,43,7,4,76,27,3,0,8,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,17:15-17:30,26,39,6,6,85,12,15,43,7,4,82,25,0,0,0,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,17:30-17:45,30,41,6,2,85,17,9,33,7,7,107,29,0,0,0,0,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,17:45-18:00,28,35,5,2,77,13,10,26,6,7,98,35,0,2,0,1,,,,
virginia-beach/1,ARAGONA BL / WITCHDUCK RD / City of Virginia Beach,1,4/30/2011,18:00-18:15,19,33,3,3,76,16,14,27,6,5,78,24,0,0,3,3,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,09:00-09:15,3,5,29,20,101,6,10,4,7,6,88,2,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,09:15-09:30,6,5,30,19,105,8,12,4,8,2,96,3,0,0,3,2,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,09:30-09:45,4,8,27,24,116,13,11,2,11,5,121,3,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,09:45-10:00,2,6,32,25,139,10,13,1,10,4,109,8,1,1,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,10:00-10:15,5,9,33,16,107,8,7,7,9,9,122,4,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,10:15-10:30,2,9,40,25,114,12,13,9,10,11,116,3,0,0,2,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,10:30-10:45,7,5,38,24,140,11,9,4,17,13,140,7,0,1,0,2,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,10:45-11:00,4,4,34,30,149,16,11,6,10,6,166,0,2,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,11:00-11:15,1,14,40,26,141,11,14,7,15,8,124,4,1,0,0,2,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,11:15-11:30,3,9,30,23,125,15,15,9,12,12,159,1,1,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,11:30-11:45,3,5,26,30,170,9,10,11,16,14,144,4,0,0,1,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,11:45-12:00,7,9,38,37,171,19,12,6,17,8,155,4,0,0,0,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,12:00-12:15,2,5,34,36,161,16,12,11,16,4,176,6,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,12:15-12:30,3,6,42,30,151,11,17,9,14,4,179,3,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,12:30-12:45,0,7,38,31,157,9,12,7,15,13,154,3,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,12:45-13:00,2,4,30,28,148,7,15,7,12,8,159,5,0,0,0,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,13:00-13:15,5,4,37,36,142,19,8,4,12,8,150,2,1,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,13:15-13:30,2,4,22,26,113,15,10,5,13,8,150,2,0,0,0,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,13:30-13:45,2,9,35,21,133,11,19,8,14,3,160,6,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,13:45-14:00,1,8,34,22,149,10,14,7,9,10,157,5,0,0,0,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,14:00-14:15,3,8,20,18,160,14,8,8,16,10,152,3,0,0,0,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,14:15-14:30,2,8,29,27,169,22,11,8,11,9,143,7,0,0,0,2,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,14:30-14:45,2,5,38,29,153,16,12,10,11,6,161,6,0,1,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,14:45-15:00,2,10,25,32,132,13,13,4,15,12,163,2,0,0,0,1,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,15:00-15:15,2,10,19,37,135,9,10,12,10,5,146,2,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,15:15-15:30,3,4,22,31,163,14,12,14,22,9,157,6,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,15:30-15:45,2,9,25,25,148,12,12,11,14,10,170,4,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,15:45-16:00,2,6,36,31,132,13,9,5,8,11,152,9,0,0,0,6,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,16:00-16:15,1,5,34,33,147,12,18,11,16,7,185,6,0,0,0,6,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,16:15-16:30,4,8,32,26,138,6,5,10,13,9,166,4,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,16:30-16:45,3,7,34,33,147,11,10,5,14,10,175,3,0,0,0,0,,,,
virginia-beach/100,PRINCESS ANNE RD / S PARLIAMENT / City of Virginia Beach,100,12/17/2011,16:45-17:00,1,3,36,31,111,10,11,7,14,13,173,3,0,0,1,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,09:00-09:15,10,1,7,6,209,7,1,1,1,0,198,20,0,0,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,09:15-09:30,14,0,6,13,205,1,0,2,4,0,193,19,0,0,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,09:30-09:45,17,2,10,20,231,5,2,1,4,5,219,22,1,0,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,09:45-10:00,18,1,9,27,249,5,3,0,2,3,259,29,2,1,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,10:00-10:15,23,2,13,18,283,2,2,1,8,1,312,38,1,1,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,10:15-10:30,24,1,5,21,315,5,1,3,5,2,274,29,1,2,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,10:30-10:45,47,4,17,25,275,3,0,1,8,4,287,25,1,0,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,10:45-11:00,31,1,23,34,316,4,3,2,5,0,312,36,1,4,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,11:00-11:15,39,4,20,31,351,7,0,2,7,11,369,40,1,0,2,4,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,11:15-11:30,40,5,28,35,420,10,6,4,11,18,398,40,0,2,10,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,11:30-11:45,34,2,19,39,358,7,11,2,7,17,447,43,1,0,8,1,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,11:45-12:00,47,4,31,36,424,13,11,4,11,17,424,47,3,6,7,4,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,12:00-12:15,49,6,30,35,455,9,11,4,12,14,431,49,3,8,19,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,12:15-12:30,35,2,23,44,401,20,10,2,6,26,414,39,3,8,17,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,12:30-12:45,39,7,17,28,419,8,6,5,6,22,485,47,3,16,18,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,12:45-13:00,47,7,16,28,421,11,10,0,6,16,469,52,0,8,11,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,13:00-13:15,40,5,25,38,447,7,15,4,12,25,424,48,0,3,10,3,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,13:15-13:30,57,7,28,29,425,7,18,3,10,16,363,49,5,11,10,5,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,13:30-13:45,49,7,24,31,412,9,18,4,14,14,430,31,6,6,12,1,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,13:45-14:00,56,6,29,36,439,6,13,9,9,30,437,53,20,9,6,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,14:00-14:15,46,5,19,39,420,9,13,4,16,15,375,45,7,13,21,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,14:15-14:30,65,2,24,31,406,16,19,7,20,3,395,45,0,20,26,4,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,14:30-14:45,56,4,31,26,437,11,16,3,20,2,402,52,2,16,22,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,14:45-15:00,52,2,28,37,397,8,22,2,21,2,395,39,8,13,9,1,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,15:00-15:15,55,4,11,32,435,6,16,6,24,0,414,46,6,8,0,4,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,15:15-15:30,54,5,25,34,447,9,19,4,11,0,392,41,3,7,0,1,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,15:30-15:45,65,4,22,26,382,13,12,2,15,0,368,43,12,19,0,18,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,15:45-16:00,52,6,27,24,443,7,15,4,20,0,350,47,5,16,0,2,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,16:00-16:15,61,7,22,28,419,14,17,7,17,11,363,44,18,19,0,1,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,16:15-16:30,53,1,24,31,401,17,7,5,8,15,355,40,5,24,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,16:30-16:45,55,4,22,32,359,16,13,4,15,4,336,50,11,24,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,16:45-17:00,40,7,20,18,391,10,17,5,17,12,338,50,15,20,0,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,17:00-17:15,71,0,18,43,386,14,22,7,2,14,319,51,18,18,1,1,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,17:15-17:30,64,0,18,24,368,17,12,5,1,19,355,41,6,27,13,6,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,17:30-17:45,67,0,16,36,336,17,30,3,0,29,322,47,13,31,17,0,,,,
virginia-beach/101,CENTRAL PARK AVE / VA BEACH BLVD / City of Virginia Beach,101,2/19/2011,17:45-18:00,51,4,13,43,364,17,19,3,1,54,342,55,10,24,27,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,15:00-15:15,78,45,25,33,303,49,33,42,39,37,344,116,0,0,1,0,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,15:15-15:30,78,41,41,26,336,74,29,37,49,50,301,133,1,0,0,0,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,15:30-15:45,78,30,26,17,317,40,26,38,55,40,336,156,0,0,2,1,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,15:45-16:00,74,29,41,23,346,58,30,60,57,39,349,125,2,1,1,1,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,16:00-16:15,83,44,40,33,318,69,31,59,53,42,295,149,0,0,0,0,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,16:15-16:30,75,34,35,24,342,61,42,52,45,53,392,153,3,0,2,0,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,16:30-16:45,85,48,51,33,358,82,43,60,64,47,291,151,2,1,0,1,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,16:45-17:00,65,33,34,36,270,54,36,62,66,51,367,168,1,1,0,1,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,17:00-17:15,81,58,43,34,411,91,30,51,42,52,331,157,3,0,0,1,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,17:15-17:30,80,49,51,27,361,76,35,65,61,69,393,157,1,2,1,0,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,17:30-17:45,84,42,40,39,322,28,50,57,69,56,412,175,1,0,1,1,,,,
virginia-beach/102,LITTLE NECK RD / VA BEACH BLVD / City of Virginia Beach,102,8/11/2011,17:45-18:00,93,47,33,33,330,64,49,67,54,53,376,138,3,0,0,1,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,06:00-06:15,0,0,7,4,57,0,2,0,1,5,62,7,1,0,1,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,06:15-06:30,5,0,7,6,82,1,1,1,3,3,82,2,1,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,06:30-06:45,5,0,8,10,104,2,3,0,1,2,125,7,12,0,1,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,06:45-07:00,4,0,15,8,99,0,0,0,2,6,142,8,0,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,07:00-07:15,9,2,13,7,141,1,0,1,3,5,182,7,3,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,07:15-07:30,11,2,16,12,188,2,4,2,4,5,209,10,1,0,2,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,07:30-07:45,17,0,16,11,215,1,3,0,2,5,254,16,0,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,07:45-08:00,12,0,19,15,208,2,3,5,8,5,261,14,3,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,08:00-08:15,15,0,18,11,283,9,3,0,13,7,265,17,2,1,2,1,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,08:15-08:30,16,2,26,21,259,7,2,0,5,9,243,19,2,0,0,1,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,08:30-08:45,26,3,34,16,263,5,3,0,12,8,211,4,4,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,08:45-09:00,11,5,18,15,205,6,4,4,15,10,248,15,3,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,11:00-11:15,15,4,27,25,261,18,12,6,22,28,278,18,1,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,11:15-11:30,14,6,30,22,218,23,10,10,29,15,254,28,0,0,1,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,11:30-11:45,13,6,27,25,275,28,10,3,28,37,281,22,2,0,4,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,11:45-12:00,13,11,43,32,281,37,12,6,35,30,305,32,1,0,2,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,12:00-12:15,26,5,43,37,343,23,18,10,42,31,339,27,1,0,2,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,12:15-12:30,21,8,51,30,314,20,9,6,51,45,348,26,1,0,1,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,12:30-12:45,29,9,44,31,283,26,20,16,39,21,348,37,5,0,0,1,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,12:45-13:00,24,6,50,22,308,33,20,7,38,32,344,22,3,0,3,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,15:00-15:15,25,6,28,26,279,24,18,7,32,31,340,56,1,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,15:15-15:30,36,7,37,23,379,20,12,5,49,32,288,25,0,0,3,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,15:30-15:45,37,8,47,19,313,26,17,7,43,40,374,32,1,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,15:45-16:00,19,8,29,28,382,16,15,9,36,40,346,25,1,1,2,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,16:00-16:15,24,6,41,21,341,24,13,13,45,31,298,39,3,0,1,1,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,16:15-16:30,16,4,43,31,288,19,21,9,45,32,345,44,2,0,3,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,16:30-16:45,32,5,35,21,387,19,17,6,43,39,317,38,0,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,16:45-17:00,33,3,33,22,337,31,11,7,55,38,366,43,1,0,0,0,,,,
virginia-beach/106,KING RICHARD DR / VA BEACH BV / City of Virginia Beach,106,6/14/2011,17:00-17:15,32,6,25,18,365,19,6,8,44,35,454,43,0,0,0,0,,,,
