id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,16:15-16:30,0,0,0,1,24,0,14,16,12,0,21,2,1,3,5,1,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,16:30-16:45,0,0,0,1,26,0,11,20,14,0,38,1,2,1,3,1,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,16:45-17:00,0,0,0,4,27,0,7,6,14,0,27,1,0,1,0,0,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,17:00-17:15,0,0,0,0,24,0,13,22,7,0,36,2,2,1,5,1,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,17:15-17:30,0,0,0,2,16,0,4,15,8,0,19,2,0,0,3,0,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,17:30-17:45,0,0,0,0,25,0,8,16,10,0,16,4,1,1,6,3,,,,
buffalo/1250,Ellicott St / E North St / Buffalo,1250,5/24/2012,17:45-18:00,0,0,0,1,18,0,5,18,6,0,17,2,0,1,5,2,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,07:00-07:15,0,116,76,84,0,0,3,152,0,9,23,86,0,1,1,1,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,07:15-07:30,0,204,132,112,0,1,2,172,0,20,39,82,0,0,0,1,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,07:30-07:45,0,194,98,165,0,1,6,216,0,33,33,89,1,0,1,1,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,07:45-08:00,0,193,111,152,0,0,0,190,0,35,30,94,0,0,2,3,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,08:00-08:15,0,138,85,119,0,0,4,217,0,38,33,73,0,0,1,1,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,08:15-08:30,0,130,67,71,0,0,7,193,0,16,29,74,0,0,0,1,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,08:30-08:45,0,133,75,115,0,0,3,170,0,18,29,71,0,0,0,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,08:45-09:00,0,100,114,94,0,0,2,195,0,25,19,60,0,0,0,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,16:00-16:15,0,219,91,110,0,1,4,172,0,39,70,181,0,0,0,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,16:15-16:30,0,187,130,85,0,1,10,117,0,38,33,114,0,0,1,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,16:30-16:45,0,186,128,122,0,0,10,199,0,28,69,183,0,0,0,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,16:45-17:00,0,259,110,161,0,0,6,269,0,26,73,205,0,0,0,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,17:00-17:15,0,258,124,127,0,0,7,213,0,41,95,235,0,0,0,0,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,17:15-17:30,0,272,166,112,0,0,6,220,0,21,104,235,0,0,0,2,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,17:30-17:45,0,196,135,148,0,0,9,211,0,31,54,231,0,0,0,1,,,,
buffalo/1252,Colvin Blvd / Eggert Rd / I-290 EB (Off) to Colvin Blvd / Tonawanda,1252,9/16/2008,17:45-18:00,0,175,137,145,0,0,2,174,0,26,43,174,0,1,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,07:00-07:15,4,3,1,1,12,0,2,4,1,1,8,0,1,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,07:15-07:30,5,12,7,1,26,1,0,5,1,1,17,0,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,07:30-07:45,10,22,2,0,28,2,5,9,3,0,26,3,0,2,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,07:45-08:00,8,21,5,2,44,1,6,17,0,2,25,1,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,08:00-08:15,13,19,9,2,32,0,4,12,2,0,47,4,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,08:15-08:30,5,11,3,3,41,6,16,10,1,1,79,3,1,0,0,1,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,08:30-08:45,6,32,4,1,35,0,8,21,1,2,34,1,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,08:45-09:00,11,16,7,1,40,3,13,30,1,3,50,5,0,1,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,09:00-09:15,17,13,6,1,31,3,4,7,4,1,39,2,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,09:15-09:30,4,21,2,4,33,3,4,14,9,4,30,5,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,09:30-09:45,7,8,5,2,40,2,17,17,9,4,25,1,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,09:45-10:00,7,16,2,11,51,11,32,15,15,5,33,7,2,1,1,3,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,12:00-12:15,8,33,6,2,49,4,5,25,2,1,79,7,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,12:15-12:30,10,29,5,9,82,4,15,26,4,3,31,3,1,1,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,12:30-12:45,11,19,8,7,67,6,16,15,0,2,69,8,1,1,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,12:45-13:00,10,31,11,3,71,5,2,19,0,9,51,2,0,2,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,13:00-13:15,12,23,7,7,80,6,4,23,1,2,13,4,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,13:15-13:30,12,26,13,5,59,8,18,62,9,11,85,13,0,0,0,2,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,13:30-13:45,8,24,11,1,73,5,25,45,4,3,79,3,1,1,0,1,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,13:45-14:00,12,31,12,12,75,18,17,155,14,18,71,14,0,1,3,1,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,15:00-15:15,10,41,7,14,67,11,62,123,38,16,141,13,1,2,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,15:15-15:30,13,31,5,5,76,3,15,73,13,8,99,7,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,15:30-15:45,12,28,4,7,82,3,19,69,6,9,121,5,2,2,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,15:45-16:00,13,23,6,8,107,7,16,51,1,6,60,0,0,0,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,16:00-16:15,8,23,6,9,93,9,16,50,2,7,71,15,1,3,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,16:15-16:30,7,34,7,8,84,6,14,83,19,8,58,11,2,1,2,2,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,16:30-16:45,9,38,10,17,94,13,17,42,12,17,61,6,1,1,0,2,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,16:45-17:00,13,33,8,5,78,8,38,159,26,29,122,25,1,1,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,17:00-17:15,16,35,10,2,111,11,18,48,0,12,74,11,0,1,2,2,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,17:15-17:30,10,42,9,6,99,7,23,64,14,11,93,4,0,1,0,0,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,17:30-17:45,14,51,7,13,95,7,7,82,15,14,180,25,0,4,7,7,,,,
buffalo/1253,Parker Blvd / Brighton Rd / Tonawanda,1253,7/9/2008,17:45-18:00,10,42,5,11,86,14,6,65,17,13,45,10,0,2,2,2,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,07:00-07:15,,,,74,29,0,0,0,0,0,26,18,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,07:15-07:30,,,,64,26,0,0,0,0,1,64,10,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,07:30-07:45,,,,79,37,0,0,0,0,1,97,10,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,07:45-08:00,,,,63,34,0,0,0,0,2,142,6,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,08:00-08:15,,,,53,41,0,1,0,1,0,82,8,,2,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,08:15-08:30,,,,47,20,0,0,0,0,0,59,7,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,08:30-08:45,,,,52,26,0,0,0,0,0,21,8,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,08:45-09:00,,,,30,24,0,0,0,0,0,46,10,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,09:00-09:15,,,,52,23,0,0,0,0,0,41,16,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,09:15-09:30,,,,45,17,1,0,0,0,0,20,8,,1,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,09:30-09:45,,,,41,14,0,0,0,0,0,32,5,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,09:45-10:00,,,,59,21,0,0,0,1,1,24,13,,1,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,12:00-12:15,,,,75,24,0,0,0,0,0,53,18,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,12:15-12:30,,,,70,33,0,0,0,0,0,35,7,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,12:30-12:45,,,,82,35,0,0,0,0,0,27,10,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,12:45-13:00,,,,74,28,1,0,0,0,1,27,19,,0,0,1,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,13:00-13:15,,,,65,32,0,0,0,0,0,45,10,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,13:15-13:30,,,,63,44,0,0,0,0,1,27,7,,0,0,1,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,13:30-13:45,,,,60,26,1,0,0,0,1,23,20,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,13:45-14:00,,,,63,34,0,0,0,0,0,0,0,,1,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,15:00-15:15,,,,152,39,0,0,0,1,1,29,32,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,15:15-15:30,,,,51,29,0,0,0,1,1,20,45,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,15:30-15:45,,,,242,63,0,0,0,0,0,33,52,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,15:45-16:00,,,,114,41,1,0,0,0,0,42,18,,1,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,16:00-16:15,,,,167,61,0,0,0,0,0,33,32,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,16:15-16:30,,,,125,39,0,0,0,0,1,14,29,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,16:30-16:45,,,,258,92,0,0,0,0,0,31,23,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,16:45-17:00,,,,175,68,0,0,0,0,1,20,19,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,17:00-17:15,,,,234,88,0,0,0,0,1,42,19,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,17:15-17:30,,,,178,47,0,0,1,0,0,21,13,,0,0,0,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,17:30-17:45,,,,108,39,0,0,0,0,0,29,17,,0,0,1,,,,
buffalo/1254,Grand Island Blvd / Ramp to I-190 / I-290 / Tonawanda,1254,7/23/2008,17:45-18:00,,,,94,33,0,0,0,2,1,21,18,,0,0,1,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,07:00-07:15,4,3,6,5,37,1,4,13,59,0,9,5,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,07:15-07:30,6,4,4,8,65,1,0,20,34,1,17,2,1,1,2,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,07:30-07:45,8,7,8,4,77,0,4,9,60,0,30,12,1,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,07:45-08:00,3,10,9,16,76,0,2,19,54,2,54,7,0,2,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,08:00-08:15,14,9,9,10,54,0,5,38,40,8,80,9,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,08:15-08:30,12,4,6,6,55,1,5,20,33,2,43,4,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,08:30-08:45,6,5,3,7,60,2,1,2,21,3,14,3,1,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,08:45-09:00,4,5,7,4,44,1,4,14,16,5,25,1,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,09:00-09:15,7,3,6,8,39,3,3,35,26,2,17,2,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,09:15-09:30,4,3,5,5,41,1,27,56,21,9,75,7,0,1,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,09:30-09:45,6,7,8,14,52,0,6,4,8,3,12,0,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,09:45-10:00,11,9,5,9,59,3,12,22,3,3,58,9,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,12:00-12:15,7,12,7,8,48,1,17,28,31,4,37,6,1,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,12:15-12:30,4,5,9,10,71,1,14,15,6,14,43,1,1,1,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,12:30-12:45,13,8,11,16,67,0,33,56,64,16,84,14,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,12:45-13:00,8,7,6,11,81,1,3,17,9,2,39,2,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,13:00-13:15,7,11,8,9,61,1,39,42,19,9,66,6,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,13:15-13:30,6,2,12,8,76,0,32,51,36,0,6,2,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,13:30-13:45,9,7,17,12,51,0,13,68,54,5,20,3,0,1,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,13:45-14:00,11,4,11,13,71,2,11,16,29,6,65,8,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,15:00-15:15,10,8,9,14,53,0,0,19,47,4,12,1,0,3,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,15:15-15:30,13,4,7,31,65,2,3,24,88,0,26,10,0,1,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,15:30-15:45,25,8,8,22,98,2,0,6,44,5,51,0,1,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,15:45-16:00,9,4,7,23,81,5,10,9,31,4,40,5,0,1,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,16:00-16:15,18,6,5,6,98,0,12,64,41,4,36,4,1,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,16:15-16:30,15,4,11,7,90,1,3,11,36,5,16,0,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,16:30-16:45,18,3,10,5,103,0,8,31,84,3,84,5,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,16:45-17:00,7,5,7,5,143,3,8,60,61,2,44,2,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,17:00-17:15,16,8,12,6,144,0,22,83,150,22,146,20,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,17:15-17:30,10,10,6,7,140,2,0,13,46,0,25,2,0,1,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,17:30-17:45,13,6,11,11,99,0,0,17,48,0,32,7,0,0,0,0,,,,
buffalo/1256,Two Mile Creek Rd / Grand Island Blvd / Tonawanda,1256,7/23/2008,17:45-18:00,12,15,13,14,89,2,3,11,51,16,15,11,0,1,0,0,,,,
id,name,id,date,time,SB-Right,SB-Thru,SB-Left,WB-Right,WB-Thru,WB-Left,NB-Right,NB-Thru,NB-Left,EB-Right,EB-Thru,EB-Left,SB-Ped,WB-Ped,NB-Ped,EB-Ped,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,07:00-07:15,2,13,12,18,47,3,8,26,6,6,35,1,0,0,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,07:15-07:30,3,13,19,37,31,7,10,29,3,8,31,0,0,0,1,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,07:30-07:45,1,23,37,25,45,1,24,43,5,2,58,3,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,07:45-08:00,2,15,25,34,38,8,10,29,5,5,39,3,1,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,08:00-08:15,2,13,14,21,43,5,9,17,7,6,31,4,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,08:15-08:30,1,23,16,26,40,5,7,31,6,2,35,2,1,0,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,08:30-08:45,2,22,16,25,33,5,7,22,7,4,40,5,1,3,0,1,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,08:45-09:00,3,16,35,14,38,5,5,17,6,3,31,1,0,0,1,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,09:00-09:15,2,19,36,21,35,6,6,18,8,8,34,2,0,1,1,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,09:15-09:30,6,19,23,19,30,2,15,12,5,10,43,5,0,0,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,09:30-09:45,4,19,34,16,36,3,6,20,8,9,31,4,0,0,0,1,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,09:45-10:00,1,25,36,24,42,3,10,13,8,2,47,3,0,0,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,12:00-12:15,1,12,23,38,41,9,9,22,11,12,59,2,0,2,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,12:15-12:30,3,17,33,32,47,9,6,23,3,12,52,7,0,0,0,3,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,12:30-12:45,2,23,33,28,57,8,11,21,5,17,59,6,0,0,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,12:45-13:00,1,27,43,39,41,9,11,25,6,5,57,5,0,0,0,3,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,13:00-13:15,4,14,40,31,53,5,7,17,14,12,50,6,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,13:15-13:30,2,28,41,27,54,9,8,22,8,13,50,4,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,13:30-13:45,3,21,41,29,58,4,11,34,12,7,45,5,0,0,0,0,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,13:45-14:00,4,27,47,27,37,8,14,18,5,15,60,6,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,15:00-15:15,2,22,32,37,59,10,5,21,7,8,63,6,0,0,0,1,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,15:15-15:30,4,31,40,32,67,8,11,24,22,15,76,2,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,15:30-15:45,10,37,68,52,63,13,7,26,14,12,67,2,0,0,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,15:45-16:00,8,32,44,49,52,13,6,17,3,11,58,3,0,0,0,1,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,16:00-16:15,5,49,63,45,55,26,2,7,3,10,61,5,0,0,0,1,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,16:15-16:30,4,42,73,43,68,15,5,20,2,4,59,5,0,2,0,2,,,,
buffalo/1257,Pine Ridge Heritage Blvd / Genesee St / Cheektowaga,1257,7/21/2008,16:30-16:45,8,41,55,40,54,10,5,24,6,13,65,2,0,0,0,1,,,,
